['AHAA61770', '安徽省合肥市国胜大药房连锁有限公司公园道1号', '安徽省合肥市蜀山区十里店路公园道1号回迁楼1幢101室\n', '31.85897,117.22239']
['AHAA61825', '安徽国胜大药房连锁有限公司新安江路店', '安徽省合肥市瑶海区新安江路东城世家6幢106室\n', '31.8604,117.35693']
['AHAA61771', '安徽省合肥市国胜大药房连锁有限公司紫桐新村店', '安徽省合肥市庐阳区砀山路紫桐新村AF配套用房\n', '31.894319999999983,117.24280000000002']
['AHAA61766', '安徽省合肥市国胜大药房连锁有限公司芙蓉苑店', '安徽省合肥市庐阳区临泉路芙蓉苑南村4栋A楼101、102号门面\n', '31.887770000000014,117.27571000000002']
['AHAA61768', '安徽省合肥市国胜大药房连锁有限公司藕塘路', '安徽省合肥市庐阳区藕塘路金荷苑\n', '31.89323,117.2731']
['AHAA61767', '安徽省合肥市国胜大药房连锁有限公司福星嘉苑店', '安徽省合肥市庐阳区亳州路299号福星嘉苑1幢6室\n', '31.881760000000014,117.25913']
['AHAA58827', '合肥市国胜大药房水阳江路店', '安徽省合肥市包河区水阳江路菱水苑南1幢113号门面\n', '31.81799499999999,117.28731700000003']
['AHAA61774', '安徽国胜大药房连锁有限公司芙蓉社区店', '安徽省合肥市经济技术开发区芙蓉社区翠微南园20号楼101、102房\n', '31.78485,117.20332']
['AHAA57003', '国胜大药房滨湖一店', '安徽省合肥市滨湖新区观湖苑18栋110号\n', '31.73817,117.29957000000002']
['AHAA56900', '国胜大药房南七店', '安徽省合肥市包河区金寨南路1110号南七小区恢复楼门面\n', '31.7566,117.20541']
['AHAA56983', '国胜青阳北路店', '安徽省合肥市蜀山区青阳北路虹雨花园3幢3号门面\n', '31.85619,117.24224']
['AHAA56899', '国胜大药房黄山路店', '安徽省合肥市包河区黄山路紫荆花园紫荆阁101室\n', '31.841846,117.28296699999999']
['AHAA57002', '国胜大药房滨湖三店', '安徽省合肥市滨湖新区振徽苑23幢106室\n', '31.742299999999997,117.29429']
['AHAA56982', '国胜合瓦路店', '安徽省合肥市庐阳区合瓦路康兴园小区商网8号楼101门面\n', '31.8811,117.28632999999998']
['AHAA57005', '国胜大药房港澳花园店', '安徽省合肥市经济技术开发区芙蓉路北港澳花园莲花苑1幢104号\n', '31.789350000000006,117.20454999999998']
['AHAA57001', '国胜大药房滨湖二店', '安徽省合肥市滨湖新区福州路徽昌苑26幢104号门面\n', '31.74562,117.29953']
['AHAA56981', '国胜凤凰城店', '安徽省合肥市蜀山区史河路凤凰城家家景园二期107/207室\n', '31.86098,117.23378']
['AHAA56896', '国胜大药房安居苑店', '安徽省合肥市蜀山区安居苑西村81幢36号\n', '31.848450000000007,117.23705']
['AHAA47781', '安徽省国胜大药房连锁有限公司铜陵南路店', '合肥市包河区铜陵南路199号星河府商业SA-2幢105-2\n', '31.84366,117.31413']
['AHAA46206', '安徽国胜大药房连锁有限公八店', '合肥市包河区天山路滨湖世纪城振徽苑24-121/121上\n', '31.74126,117.29666']
['AHAA47708', '安徽国胜大药房连锁有限公司肥东县城关店', '肥东县店埠镇龙泉西路城关中学路西\n', '31.88063,117.45806']
['AHAA45344', '安徽国胜大药房连锁站前路店', '合肥市瑶海区站西路宝文国际花园二期18号\n', '31.884770000000007,117.30706999999998']
['AHAA107594', '安徽国胜大药房连锁有限公司湖北路店', '合肥市包河区湖北路与长沙路交口西南佳源都市小区1-4幢商111\n', '31.73621,117.30446']
['AHAA107590', '安徽国胜大药房连锁有限公司宁国路店', '合肥市包河区宁国路与芜湖路交口西南角104号\n', '31.85414000000001,117.28968999999996']
['AHAA107597', '安徽国胜大药房连锁有限公司慈光路店', '安徽省合肥市经济技术开发区宿松路与慈光路交口西南角滨水花都小区二期商业124、125号\n', '31.76520000000001,117.27853']
['AHAA45343', '合肥国胜大药房连锁有限公司兴华苑店', '合肥市新站区武里山路与扶疏路交口东北角天街商业中心2#楼189、190号商铺\n', '31.85943,117.30731']
['AHAA107593', '安徽国胜大药房连锁有限公司金牛路店', '合肥市蜀山区金牛路龙居山庄锦龙居门面房115-116号\n', '31.86531,117.23632']
['AHAA107589', '安徽国胜大药房连锁有限公司淠河路店', '合肥市蜀山区樊洼路10号御琴湾2幢商104\n', '31.858,117.228088']
['AHAA107596', '安徽国胜大药房连锁有限公司国际花都店', '合肥市政务区国际花都丹若苑1-101、102\n', '31.82284,117.23418']
['AHAA107595', '安徽国胜大药房连锁有限公司恒大华府店', '合肥市政务区习友路1973号恒大华府16-17幢商105\n', '31.80869,117.2009']
['AHAA107591', '安徽国胜大药房连锁有限公司南陵路店', '安徽省合肥市瑶海区南陵路华裕家园B区105、106、107、108门面\n', '31.84938,117.32711']
['AHAA107377', '安徽国胜大药房连锁有限公司固镇路店', '安徽国胜大药房连锁有限公司合瓦路店\n', '31.89799,117.27638']
['AHAA107584', '安徽国胜大药房连锁有限公司紫云花园店', '安徽省合肥市经济技术开发区锦绣社区莲花路1837号门面\n', '31.74717,117.23222']
['AHAA107378', '安徽国胜大药房连锁有限公司笔峰路店', '安徽省合肥市经济技术开发区翡翠路以西，金炉路以南港澳广场B区\n', '31.791179,117.208387']
['AHAA107375', '安徽国胜大药房连锁有限公司琥珀五环城店', '安徽省合肥市蜀山区潜山路100号琥珀五环城和颂阁2幢商101\n', '31.7957,117.23682']
['AHAA104976', '安徽国胜大药房连锁有限公司欣塘家园店', '合肥市蜀山区西二环与望江路交口欣塘家园G楼\n', '31.8352,117.2131']
['AHAA107374', '安徽国胜大药房连锁有限公司淮河路店', '合肥市庐阳区淮河路389号城隍庙1号楼\n', '31.8667,117.27907']
['AHAA107211', '安徽国胜大药房连锁有限公司宿州路店', '合肥市庐阳区宿州路与五河路交汇处阳光尚景苑2号楼103、104号门面\n', '31.87664,117.29254']
['AHAA105919', '安徽国胜大药房连锁有限公司永和家园店', '合肥市高新区长宁大道与皖水路交口西南角永和家园三期\n', '31.84451,117.11221']
['AHAA104424', '安徽国胜大药房连锁有限公司御云府店', '肥东县店埠镇桥头集路西古河路北斌锋御云府19#楼104室\n', '31.88881,117.44884']
['AHAA45183', '安徽国大药房连锁有限公司菱水苑店', '安徽省合肥市水阳江路菱水苑一幢102室\n', '31.81971,117.2868']
['AHAA61781', '安徽国大药房连锁有限公司阜阳北路药店', '安徽省合肥市庐阳区阜阳北路428号景祥大厦12幢3-119、120室\n', '31.896180000000008,117.28688999999999']
['AHAA68661', '安徽立方连锁药房有限公司蜀南庭苑店', '合肥市高新区蜀南庭苑西商业街14#楼109门面房\n', '31.82738,117.16423']
['AHAA64615', '合肥市立方连锁药房有限公司新文采店', '安徽省合肥市蜀山区蜀鑫大道新文采花园1东区106室\n', '31.8591,117.21003']
['AHAC55521', '安徽丰原大药房连锁有限公司肥东撮镇连锁店', '安徽省合肥市肥东县撮镇镇南桥居委会\n', '31.88133,117.4698']
['AHAA58029', '安徽丰原大药房连锁有限公司合肥金大塘连锁店', '合肥市政务区习友路999号九重锦园16幢商101\n', '31.80332,117.21114']
['AHAA66162', '丰原大药房连锁合肥望湖城连锁店', '合肥市包河区望湖城美圣路223号桂香居紫桂苑商业东段商107商107上\n', '31.80688,117.30008']
['AHAA65661', '丰原大药房连锁有限公司合肥临滨连锁店', '合肥市包河区滨湖世纪城临滨苑21-商103\n', '31.74561,117.29012']
['AHAA57615', '安徽丰原大药房连锁合肥嘉和苑连锁店', '合肥市包河区望湖城美圣路223号桂香居紫桂苑商业东段商107商107上\n', '31.80688,117.30008']
['AHAA57032', '丰原大药房连锁站塘路店', '安徽省合肥市新站区栈塘小区13幢9-10号\n', '31.86949,117.34274']
['AHAA57063', '安徽丰原大药房连锁合肥丹霞路连锁店', '安徽省合肥市经济技术开发区莲花路与丹霞路交口明珠华庭D幢106号\n', '31.764769999999988,117.23059000000002']
['AHAA57030', '丰原大药房连锁全椒路店', '安徽省合肥市新站区凤阳路与全椒路交口玫瑰苑二期4幢111、112号\n', '31.87444,117.31479000000002']
['AHAA53875', '安徽丰原大药房连锁安徽省合肥东七路连锁店', '安徽省合肥市政务区丹青花园3-S12\n', '31.82122,117.24535']
['AHAA57062', '安徽丰原大药房连锁有限公司合肥文忠路连锁店', '安徽省合肥市新站区瑶海工业园区勤居苑C1区102号\n', '31.88904,117.36034']
['AHAA47750', '安徽丰原大药房连锁有限公司合肥临泉路连锁店', '合肥市荣事大道465号金鸟花园13幢102室\n', '31.886790000000005,117.28669']
['AHAA63072', '合肥市丰原大药房连锁有限公司花冲连锁店', '合肥市蜀山区潜山路318号新华学府春天9幢商业111号\n', '31.83771000000001,117.23527999999999']
['AHAA63081', '丰原大药房合肥石台路连锁店', '合肥市蜀山区青阳路与高刘路交口西南盘龙居1#楼1层商104室\n', '31.866970000000006,117.24113']
['AHAA12857', '丰原大药房东七店', '安徽省合肥市政务区丹青花园3-S12\n', '31.82122,117.24535']
['AHAA47960', '安徽丰原大药房连锁有限公司合肥卫岗连锁店', '合肥市包河区天山路221号滨湖世纪城徽昌苑33-商121/商121上\n', '31.74438,117.29721']
['AHAA46100', '安徽丰原大药房连锁有限公司桥头连锁店', '安徽省六安市舒城县城关镇一中桥头\n', '31.46112,116.95027']
['AHAA10410', '安徽省合肥市瑶海区丰原大药房长江东路店', '合肥市瑶海区长江东路560号\n', '31.86797,117.33328']
['AHAA47725', '合肥金安花园', '安徽省合肥市包河区宿松路金安花园5幢底层门面\n', '31.837320000000016,117.27406999999997']
['AHAA55787', '安徽丰原大药房连锁有限公司合肥清潭路连锁店', '安徽省合肥市经济技术开发区清潭路与紫蓬路交叉口南艳碧湖花园D2#106商铺\n', '31.74957,117.26746']
['AHAA46099', '安徽丰原大药房连锁有限公司巢湖南路店', '安徽省合肥市肥西县城关巢湖南路\n', '31.71535,117.15749']
['AHAA02584', '安徽省合肥市丰原大药房临泉路店', '合肥市荣事大道465号金鸟花园13幢102室\n', '31.886790000000005,117.28669']
['AHAA107723', '安徽丰原大药房连锁有限公司合肥华府骏苑连锁店', '合肥市蜀山区望江西路198号商业门面世纪新城2幢102室\n', '31.832060000000034,117.2353']
['AHAQ105775', '安徽省春源大药房有限公司巢湖五店', '巢湖市巢柘路城市之光E4幢10铺\n', '31.61494,117.87518']
['AHAA105315', '安徽丰原大药房连锁有限公司合肥中铁品园连锁店', '合肥市庐阳区清源路以北、四里河路以东品园30幢商103室\n', '31.90386,117.23013']
['AHAA01140', '安徽丰原大药房连锁有限公司合肥三里街连锁店', '安徽省合肥市长江东路三里街华建汽配城33号\n', '31.868270000000006,117.31841000000001']
['AHAA02583', '安徽省合肥市丰原大药房亳州路店', '安徽省合肥市亳州路1号世纪家园13栋8号门面\n', '31.874930000000006,117.26815999999998']
['AHAA105768', '安徽省春源大药房有限公司合肥六店', '安徽省合肥市经济技术开发区翡翠路以西，金炉路以南港澳广场B区\n', '31.791179,117.208387']
['AHAQ105773', '安徽省春源大药房有限公司巢湖三店', '巢湖市光明行政村光明开发公司健康路综合楼\n', '31.60223,117.87185']
['AHAQ105776', '安徽省春源大药房有限公司巢湖四店', '巢湖市牡丹路5号\n', '31.59559,117.865015']
['AHAA105770', '安徽省春源大药房有限公司合肥四店', '合肥市包河区滨湖世纪城徽杰苑13-101\n', '31.74379,117.29899']
['AHAQ105772', '安徽省春源大药房有限公司巢湖一店', '巢湖市人民路92号\n', '31.601367,117.86909']
['AHAA105769', '安徽省春源大药房有限公司合肥十店', '合肥市庐阳区北二环路金都华庭13幢101-104室\n', '31.89856,117.27771']
['AHAA106582', '安徽省春源大药房有限公司合肥七店', '安徽省春源大药房有限公司合肥市七店\n', '31.748835,117.295344']
['AHAQ105933', '安徽四方百信大药房连锁有限公司中辰城北店', '巢湖市长江路城市之光H2-2号第8号一层\n', '31.61494,117.87518']
['AHAA105765', '安徽省春源大药房有限公司合肥二店', '合肥市包河区金寨路2号金江大厦112、113、114号\n', '31.82898,117.26532']
['AHAQ105932', '安徽四方百信大药房连锁有限公司中辰城南店', '巢湖市东风路安德利新大楼东侧6、7号门面房\n', '31.62828,117.89921']
['AHAQ105929', '安徽四方百信大药房连锁有限公司中辰团结东路店', '巢湖市团结东路（市人大培训中心门面房）\n', '31.59786,117.8899']
['AHNA66921', '安徽四方百信大药房连锁有限公司健康中路店', '巢湖市人民路商住楼南楼12、13号\n', '31.5932,117.85532']
['AHAA104422', '安徽四方百信大药房连锁有限公司寿春路店', '安徽省六安经济技术开发区寿春路安置小区39号楼38-46室\n', '31.792855,116.535731']
['AHQA67582', '巢湖市康复大药房有限公司高林店', '巢湖市散兵镇高林社区巢庐路88号\n', '31.50655,117.7161']
['AHQA67563', '巢湖市康复大药房有限公司都市乐符店', '巢湖市向阳路与健康路交叉口区交通局综合楼\n', '31.60223,117.87185']
['AHQA67595', '巢湖市康复大药房有限公司湖畔名郡店', '巢湖市巢湖中路与龟山路交叉口交界处湖畔名郡2幢121、221铺\n', '31.61224,117.86688']
['AHQA67556', '巢湖市康复大药房有限公司东门菜市店', '巢湖市东风路95号\n', '31.59312,117.87262']
['AHQA67558', '巢湖市康复大药房有限公司东塘小区店', '巢湖市光明行政村世纪新都F区50号楼13-14号营业房\n', '31.60221,117.88364']
['AHQA67559', '巢湖市康复大药房有限公司东苑小区店', '巢湖市团结东路东苑小区门面10幢15号\n', '31.598892,117.88662']
['AHQA67555', '巢湖市康复大药房有限公司东风花园店', '巢湖市东风路323号\n', '31.596797,117.863095']
['AHQA67584', '巢湖市康复大药房有限公司官圩路店', '巢湖市金码头城23幢12、13号\n', '31.590570000000007,117.86762']
['AHQA67531', '巢湖市康复大药房有限公司草城街店', '巢湖市人民路484号草城新村2号楼\n', '31.607474,117.873257']
['AHQA67250', '巢湖康复大药房连锁有限公司二院店', '巢湖市人民路四澍楼\n', '31.60696,117.87252']
['AHQA67543', '巢湖市康复大药房有限公司城北店', '巢湖市巢湖北路锦绣佳苑综合楼E3铺\n', '31.61739,117.87202']
['AHQA67516', '巢湖市康复大药房有限公司坝镇店', '巢湖市坝镇街道老街\n', '31.32034,117.5807']
['AHQA67542', '巢湖市康复大药房有限公司城北菜市店', '巢湖市巢湖北路锦绣佳苑综合楼E3铺\n', '31.61739,117.87202']
['AHQA67523', '巢湖市康复大药房有限公司碧桂园店', '巢湖市碧桂园凤凰商业街142号\n', '31.575294,117.83074']
['AHQA67510', '巢湖市康复大药房有限公司安居店', '巢湖市西圣行政村西苑新村幢底层西第1-4间门面\n', '31.59637,117.85958']
['AHQA67245', '巢湖康复大药房连锁有限公司柘皋店', '巢湖市柘皋镇东湾居委会石梁街\n', '31.774949,117.759228']
['AHQA67246', '巢湖康复大药房连锁有限公司东方景苑店', '巢湖市健康东路6东方景苑58幢203\n', '31.60005,117.89032']
['AHQA67534', '巢湖市康复大药房有限公司长江路店', '巢湖市康复大药房连锁有限公司\n', '31.60026,117.88231']
['AHQA67238', '巢湖康复大药房连锁有限公司东苑店', '巢湖市团结东路东苑小区门面10幢15号\n', '31.598892,117.88662']
['AHQA67540', '巢湖市康复大药房有限公司巢湖中路店', '巢湖市东炮营居委会巢湖中路\n', '31.60495,117.87528']
['AHQA67240', '巢湖康复大药房连锁有限公司步行街店', '安徽省巢湖市人民路商业步行街4号楼125铺\n', '31.59684,117.86784']
['AHAQ103446', '巢湖市康复大药房有限公司滨湖景城店', '巢湖市滨湖景城1期41栋3单元102室\n', '31.60935,117.84538']
['AHAQ103444', '巢湖市康复大药房有限公司夏阁店', '巢湖市夏阁镇巢柘路2号\n', '31.70464,117.83222']
['AHAQ106282', '巢湖市康复大药房有限公司龟山路店', '巢湖市健康西路信泰国际豪庭5幢101铺\n', '31.61193,117.86275']
['AHAQ105692', '巢湖市康复大药房皖维店', '巢湖市皖维集团东区菜市商业街12、13号门面房\n', '31.64017,117.87128']
['AHAA03001', '安徽省合肥市安徽百姓缘大药房连锁有限公司国轩苑店', '安徽省合肥市清溪路国轩苑6幢101室\n', '31.871430000000007,117.25668']
['AHAA03000', '安徽省合肥市安徽百姓缘大药房连锁有限公司中州店', '安徽省合肥市新站区一环路凤阳路段正泰大厦23#24#25#门面房\n', '31.877769999999988,117.30613999999998']
['AHAA02992', '安徽省合肥市安徽百姓缘大药房连锁有限公司花冲店', '合肥市瑶海区长江东路589号\n', '31.867049999999992,117.33290999999998']
['AHAA02997', '安徽省合肥市安徽百姓缘大药房连锁有限公司南苑店', '安徽省合肥市宿松路155号\n', '31.836320000000008,117.27309000000002']
['AHAA03002', '安徽省合肥市安徽百姓缘大药房连锁有限公司和煦园店', '安徽省合肥市蒙城北路和煦园小区11幢西1号\n', '31.88665000000001,117.27719']
['AHAA02990', '安徽省合肥市安徽百姓缘大药房连锁有限公司双岗店', '安徽省合肥市荣事达大道109号\n', '31.875013000000003,117.28715799999999']
['AHAA02999', '安徽省合肥市安徽百姓缘大药房连锁有限公司望江苑店', '安徽省合肥市望江西路159号望江苑综合楼109号门面\n', '31.830409999999997,117.24713999999999']
['AHAA02995', '安徽省合肥市安徽百姓缘大药房连锁有限公司西园店', '安徽省合肥市长江西路306号\n', '31.85396000000001,117.25345000000002']
['AHAA02991', '安徽省合肥市安徽百姓缘大药房连锁有限公司铜陵北路店', '安徽省合肥市新站区铜陵北路橘郡万绿园综合楼一层\n', '31.875120000000017,117.32380000000002']
['AHAC106864', '安徽国胜大药房连锁有限公司肥东丽景苑店', '肥东县店埠镇西苑路宏超丽景苑S110、S111、S112号\n', '31.8755,117.4527']
['AHAC100524', '安徽国胜大药房连锁有限公司肥东和平广场店', '肥东县店埠镇公园路水岸城市花园1幢108、109号\n', '31.88474,117.46274']
['AHAC100525', '安徽国胜大药房连锁有限公司肥东城关店', '肥东县店埠镇龙泉西路城关中学路西\n', '31.88063,117.45806']
['AHAC106547', '安徽国胜大药房连锁有限公司撮镇路店', '安徽省合肥市肥东县店埠镇店撮路18号\n', '31.8796,117.47031']
['AHPD100729', '安徽国胜大药房连锁有限公司广德路店', '合肥市瑶海区龙岗开发区临泉东路史城社区景秀世家三期80幢商103\n', '31.87965,117.363686']
['AHME68744', '安徽国胜大药房连锁有限公司定远路店', '合肥市瑶海区定远路国轩新苑小区4幢101号\n', '31.874070000000014,117.32998']
['AHAA64548', '安徽国胜大药房连锁有限公司景秀世家店', '合肥市瑶海区龙岗开发区临泉东路史城社区景秀世家三期80幢商103\n', '31.87965,117.363686']
['AHAC101628', '安徽国胜大药房连锁有限公司肥东晨光花园店', '肥东县经开区晨光花园24幢15、16号门面房\n', '31.886473,117.424026']
['AHAA61764', '安徽国胜大药房连锁有限公司当涂路店', '安徽省合肥市包河区万岗路珠光南苑16幢商业\n', '31.81995,117.305541']
['AHAA64004', '安徽国胜大药房连锁有限公司瑶东社区店', '安徽省合肥市新站区龙门岭路新站中心集贸市场103号商铺\n', '31.89043,117.32262']
['AHAA61786', '国胜大药房金寨路店', '安徽省合肥市蜀山区金寨路213号西侧永达大厦北面1幢一层\n', '31.84586000000002,117.27142000000002']
['AHAA100482', '安徽国胜大药房连锁有限公司彩虹新城店', '肥东县经济开发区祥和路西侧彩虹新城H14#楼S103室\n', '31.87566,117.42597']
['AHAA45175', '安徽国大药房连锁有限公司贵池路店', '合肥市蜀山区习友路与翡翠路交叉口26#商105号\n', '31.80071,117.21562']
['AHAA45174', '安徽国大药房连锁有限公司葛大店', '安徽省合肥市包河区常青镇姚公庙方岗小组王群门面房\n', '31.8305,117.27076']
['AHAQ102064', '巢湖市康复大药房有限公司岠嶂店', '安徽省合肥市巢湖经济开发区名仕嘉苑24幢门面房\n', '31.79322,117.30794']
['AHAA56994', '安徽百姓缘大药房连锁有限公司为民桐城路店', '合肥市包河区桐城路22号-1香港街A座2层', '31.84999,117.28197']
['AHAA57013', '合肥市为民大药房连锁莲花路店', '安徽省合肥市经济技术开发区莲花路与丹霞路交口名筑花园14B幢商业012', '31.763643,117.23208']
['AHAA56988', '为民定远路店', '合肥市瑶海区定远路橘郡万绿园四期门面房商101室', '31.87456,117.32617']
['AHAA56992', '安徽百姓缘大药房连锁有限公司为民青阳路店', '合肥市蜀山区青阳北路龙居山庄天龙居5幢商铺105室', '31.86586,117.24257']
['AHAA56987', '安徽百姓缘大药房连锁有限公司为民北都花园店', '合肥市庐阳区荣事达大道631号北都花园1幢107、108室', '31.89205,117.28613']
['AHAA58004', '百姓缘合肥东至路店', '合肥市蜀山区东至路5号陆军军官学院内综合服务楼', '31.83377,117.245986']
['AHAA58003', '百姓缘肥东梁园路店', '肥东县店埠镇梁园路11号', '31.88774,117.47102']
['AHAA56991', '合肥百姓缘大药房连锁有限公司为民绿都花园店', '合肥市庐阳区阜阳北路银建大厦21号楼102室', '31.88427,117.28808']
['AHAA56995', '安徽百姓缘大药房连锁有限公司为民颍上路店', '合肥市庐阳区颍上路615号北美印象雅苑9幢101室', '31.8906,117.27076']
['AHAA10766', '安徽省合肥市安徽百姓缘大药房连锁有限公司莲花路店', '安徽省合肥市经济技术开发区莲花路以东、丹霞路以北', '31.76537,117.23139']
['AHAA107603', '安徽百姓缘大药房连锁有限公司史城村店', '安徽百姓缘大药房连锁有限公司和煦园店', '31.89407,117.27514']
['AHAA10765', '安徽省合肥市安徽百姓缘大药房连锁有限公司聚云路店', '安徽省合肥市聚云路汇林阁农贸市场', '31.82432,117.22004']
['AHAA10761', '安徽省合肥市安徽百姓缘大药房连锁有限公司固镇路店', '安徽省合肥市庐阳区固镇路金谷园1#2#3#裙楼商146号', '31.89363,117.27483']
['AHAA107602', '安徽百姓缘大药房连锁有限公司天长路店', '合肥市瑶海区天长路三联汽配城信息中心大厦10＃、26＃门面一楼', '31.86805,117.3193']
['AHAA10760', '安徽省合肥市安徽百姓缘大药房连锁有限公司樊洼路店', '安徽省合肥市蜀山区环湖东路樊洼路以北蓝山名邸14幢1单元108室', '31.86537,117.21561']
['AHAA107604', '安徽百姓缘大药房连锁有限公司南熏门桥店', '合肥市包河区芜湖路329号63幢1层', '31.851568,117.282996']
['AHAA107601', '安徽百姓缘大药房连锁有限公司桐太路店', '安徽百姓缘大药房连锁有限公司和煦园店', '31.89407,117.27514']
['AHAA10758', '安徽省合肥市安徽百姓缘大药房连锁有限公司撮镇店', '安徽省合肥市肥东县撮镇镇西居委会南街居民组1幢', '31.82144,117.46612']
['AHAA107600', '安徽百姓缘大药房连锁有限公司站西路店', '安徽百姓缘大药房连锁有限公司和煦园店', '31.89407,117.27514']
['AHAA105921', '安徽百姓缘大药房连锁有限公司迴龙桥店', '合肥市庐阳区金寨路163号', '31.84171,117.26863']
['AHAA105792', '安徽百姓缘大药房有限公司怀宁路店', '合肥市蜀山区望江西路198号信旺华府骏苑B区半地下商业及车库商102（-）商铺', '31.83092,117.23376']
['AHAA104978', '安徽百姓缘大药房连锁有限公司站塘路店', '合肥市瑶海区站塘路东苑雅居10幢104号', '31.87334,117.34566']
['AHAA107380', '安徽百姓缘大药房连锁有限公司桂花苑店', '安徽百姓缘大药房连锁有限公司和煦园店', '31.89407,117.27514']
['AHAA103434', '安徽百姓缘大药房连锁有限公司荣城南苑店', '合肥市庐阳区荣城花园小区商业街51号门面', '31.91286,117.27533']
['AHAA106851', '安徽百姓缘大药房连锁有限公司四季华庭店', '合肥市庐阳区柳林大道18号四季华庭商业D101室（爱心缘超市东门）', '31.89115,117.24177']
['AHAA03013', '安徽省合肥市安徽百姓缘大药房连锁有限公司葛大店', '安徽省合肥市葛大路南侧同心苑小区110门面', '31.8091,117.31198']
['AHAA103946', '安徽百姓缘大药房连锁有限公司飞凤街店', '合肥市庐阳区飞凤街路饮服103-1', '31.8588,117.2754']
['AHAA10406', '安徽省合肥市为民大药房连锁王大郢店', '安徽省合肥市淝河路王大郢村阳光上南1#A-3', '31.839694,117.314418']
['AHAA10019', '安徽百姓缘大药房连锁有限公司为民南七店', '合肥市蜀山区望江路综合楼104-204', '31.82975,117.26342']
['AHAA100261', '安徽百姓缘大药房连锁有限公司肥东晨光花园店', '肥东县经济开发区晨光花园24#楼9-10号', '31.88669,117.42893']
['AHAA03008', '安徽省合肥市安徽百姓缘大药房连锁有限公司当涂路店', '安徽省合肥市新站区当涂路38号格林馨园门面房', '31.82661,117.32433']
['AHAA101905', '安徽百姓缘大药房连锁有限公司胜利路二店', '安徽百姓缘大药房连锁有限公司和煦园店', '31.89407,117.27514']
['AHAA10015', '安徽百姓缘大药房连锁有限公司为民农大店', '合肥市蜀山区长江西路130号安农大科技长廊', '31.8573,117.2624']
['AHAA03012', '安徽省合肥市安徽百姓缘大药房连锁有限公司三里街店', '合肥市临淮路双窑洞商业1号第1层', '31.87036,117.31669']
['AHAA03005', '安徽省合肥市安徽百姓缘大药房连锁有限公司丰大苑店', '安徽省合肥市砀山路丰大苑1幢112室', '31.89967,117.28866']
['AHAA03011', '安徽省合肥市安徽百姓缘大药房连锁有限公司翠微路店', '安徽省合肥市经济技术开发区翠微路新华徽府2号楼171-179号门面房', '31.78378,117.19971']
['AHAA03003', '安徽省合肥市安徽百姓缘大药房连锁有限公司金鸟花园店', '安徽省合肥市荣事达大道450号一层', '31.88588,117.28789']
['AHAA46201', '安徽省合肥市安徽百姓缘大药房连锁有限公司双七店', '安徽省合肥市新站区双七路铁静苑小区A1幢', '31.8946,117.31018']
['AHAA56392', '安徽百姓缘大药房有限公司安徽胜利路店', '安徽省合肥市瑶海区胜利路交通饭店4幢', '31.86771,117.3024']
['AHAA47206', '安徽百姓缘大药房连锁有限公司望江西路店', '合肥市庐阳区柳林大道18号四季华庭商业D101室（爱心缘超市东门）', '31.89115,117.24177']
['AHAA48045', '安徽省合肥市安徽百姓缘大药房连锁有限公司乐水路', '合肥市高新区望江西路800号', '31.832493,117.137851']
['AHAC66469', '广济大药房连锁肥东晨光花园店', '肥东县新城区晨光花园23#门面6、7号', '31.88669,117.42893']
['AHAD100272', '合肥市广济大药房连锁肥西花岗店', '安徽省合肥市肥西县花岗镇花岗社区新仓老路', '31.63021,117.05719']
['AHAC61906', '广济大药房连锁肥东西苑店', '安徽省合肥市肥东县西苑路乐意玩具厂职工楼101号', '31.8877,117.46928']
['AHAC69028', '合肥市广济大药房连锁肥东镇北店', '肥东县店埠镇梁园路160号', '31.88671,117.47079']
['AHAC101320', '合肥市广济大药房有限公司肥东盛世家园店', '肥东县新城区南环路盛世家园1幢108、109室', '31.87092,117.44295']
['AHAC100527', '合肥市广济大药房有限公司肥东文一店', '肥东县经济开发区燎原路东、公园路北文一国际8幢S107-108号', '31.868834,117.436026']
['AHAA68112', '合肥市广济大药房有限公司乐水路店', '合肥市瑶海区乐水路福满华庭4幢商106、107室', '31.85838,117.3423']
['AHAC100526', '合肥市广济大药房有限公司肥东张集店', '肥东县新城区南环路盛世家园1幢108、109室', '31.87092,117.44295']
['AHAA67587', '合肥市广济大药房有限公司广济连锁', '安徽省合肥市新站区新蚌埠路以东梅冲湖以南佳海工业城一期C70幢四层', '31.97661,117.34166']
['AHAA68656', '合肥市广济大药房连锁青年路店', '安徽省合肥市肥西县上派镇人民中路聚鑫公寓', '31.71549,117.16787']
['AHAA68054', '合肥市广济大药房有限公司凤阳路店', '合肥市瑶海区凤阳路集贸市场一层铺面1031#、1035#', '31.87309,117.31562']
['AHAA65495', '合肥市广济大药房连锁新海家园店', '安徽广济大药房连锁有限公司乐水路店', '31.87835,117.34584']
['AHAA69029', '合肥市广济大药房连锁金大塘店', '合肥市瑶海区明光路与蚌埠路交口中房·名都107-1室', '31.86556,117.30589']
['AHAA67371', '合肥市广济大药房有限公司康都店', '安徽省合肥市新站区颍河路香江生态丽景37#商104号', '31.89445,117.332']
['AHAA67814', '合肥市广济大药房有限公司大铺头店', '合肥市蜀山区长江西路与半岛路交口枫丹白鹭湖公馆H1幢商业103室', '31.85647,117.18945']
